
40,Fri Jan 16 2015,7:00p EST,,,@,Washington Wizards,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 17 2015,8:00p EST,,,,Washington Wizards,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
42,Wed Jan 21 2015,10:00p EST,,,@,Sacramento Kings,,,,,,,,
43,Thu Jan 22 2015,10:30p EST,TNT,,@,Los Angeles Clippers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
44,Sat Jan 24 2015,9:00p EST,,,@,Utah Jazz,,,,,,,,
45,Mon Jan 26 2015,7:30p EST,NBA TV,,,Portland Trail Blazers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
46,Wed Jan 28 2015,7:30p EST,,,@,Atlanta Hawks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
47,Fri Jan 30 2015,7:30p EST,,,,Toronto Raptors,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
48,Mon Feb 2 2015,7:30p EST,,,,Los Angeles Clippers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
49,Wed Feb 4 2015,7:30p EST,,,@,Toronto Raptors,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
50,Fri Feb 6 2015,7:00p EST,ESPN,,,New York Knicks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
51,Sat Feb 7 2015,7:00p EST,NBATV,,@,Washington Wizards,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
52,Mon Feb 9 2015,8:00p EST,,,@,Milwaukee Bucks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
53,Tue Feb 10 2015,8:00p EST,,,@,Memphis Grizzlies,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
54,Fri Feb 20 2015,10:30p EST,,,@,Los Angeles Lakers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
55,Mon Feb 23 2015,9:00p EST,,,@,Denver Nuggets,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
56,Wed Feb 25 2015,8:00p EST,,,@,New Orleans Pelicans,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
57,Fri Feb 27 2015,8:00p EST,,,@,Houston Rockets,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
58,Sat Feb 28 2015,8:30p EST,,,@,Dallas Mavericks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
59,Mon Mar 2 2015,7:30p EST,,,,Golden State Warriors,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
60,Wed Mar 4 2015,7:30p EST,,,,Charlotte Hornets,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 6 2015,7:30p EST,,,,Phoenix Suns,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
62,Sun Mar 8 2015,6:00p EST,NBATV,,,Utah Jazz,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
63,Tue Mar 10 2015,7:30p EST,,,,New Orleans Pelicans,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
64,Wed Mar 11 2015,7:30p EST,,,@,Miami Heat,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
65,Sat Mar 14 2015,7:30p EST,,,@,Philadelphia 76ers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
66,Mon Mar 16 2015,8:00p EST,,,@,Minnesota Timberwolves,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
67,Wed Mar 18 2015,7:00p EST,,,@,Cleveland Cavaliers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
68,Fri Mar 20 2015,7:30p EST,,,,Milwaukee Bucks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
69,Sat Mar 21 2015,7:00p EST,,,@,Indiana Pacers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
70,Mon Mar 23 2015,7:30p EST,NBATV,,,Boston Celtics,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
71,Wed Mar 25 2015,7:00p EST,,,@,Charlotte Hornets,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
72,Fri Mar 27 2015,7:30p EST,,,,Cleveland Cavaliers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
73,Sun Mar 29 2015,3:30p EST,,,,Los Angeles Lakers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
74,Tue Mar 31 2015,7:30p EST,,,,Indiana Pacers,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
75,Wed Apr 1 2015,7:30p EST,NBA TV,,@,New York Knicks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
76,Fri Apr 3 2015,7:30p EST,,,,Toronto Raptors,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
77,Sat Apr 4 2015,7:30p EST,,,@,Atlanta Hawks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
78,Wed Apr 8 2015,7:30p EST,,,,Atlanta Hawks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
79,Fri Apr 10 2015,7:30p EST,,,,Washington Wizards,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
80,Sun Apr 12 2015,3:00p EST,,,@,Milwaukee Bucks,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 13 2015,7:30p EST,,,,Chicago Bulls,,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,NBA Tickets at TiqIQ,
82,Wed Apr 15 2015,8:00p EST,,,,Orlando Magic,,,,,,,,
